sa[AA]
s[T,D,AA->AB,1(10),0,7,16,7366,7487]
s[R,A,AB->AA,0(9),0,0,0,0,7568]
s[T,D,AA->AB,1(10),1,13,16,7585,7711]
s[R,A,AB->AA,0(9),1,0,0,0,7792]
s[T,D,AA->AB,1(10),2,8,16,7809,7930]
s[R,A,AB->AA,0(9),2,0,0,0,8011]
s[T,D,AA->AB,1(10),3,15,16,8025,8153]
s[R,A,AB->AA,0(9),3,0,0,0,8234]
s[T,D,AA->AB,1(10),4,7,16,8249,8369]
s[R,A,AB->AA,0(9),4,0,0,0,8450]
s[T,D,AA->AB,1(10),5,2,16,8465,8580]
s[R,A,AB->AA,0(9),5,0,0,0,8661]
s[T,D,AA->AB,1(10),6,11,16,8677,8801]
s[R,A,AB->AA,0(9),6,0,0,0,8882]
s[T,D,AA->AB,1(10),7,4,16,8897,9014]
s[R,A,AB->AA,0(9),7,0,0,0,9095]
s[T,D,AA->AB,1(10),8,14,16,9109,9236]
s[R,A,AB->AA,0(9),8,0,0,0,9317]
s[T,D,AA->AB,1(10),9,15,16,9333,9461]
s[R,A,AB->AA,0(9),9,0,0,0,9542]
s[T,D,AA->AB,1(10),10,9,16,9557,9680]
s[R,A,AB->AA,0(9),10,0,0,0,9761]
s[T,D,AA->AB,1(10),11,1,16,9778,9892]
s[R,A,AB->AA,0(9),11,0,0,0,9973]
s[T,D,AA->AB,1(10),12,9,16,9990,10112]
s[R,A,AB->AA,0(9),12,0,0,0,10193]
s[T,D,AA->AB,1(10),13,3,16,10210,10326]
s[R,A,AB->AA,0(9),13,0,0,0,10407]
s[T,D,AA->AB,1(10),14,13,16,10422,10548]
s[R,A,AB->AA,0(9),14,0,0,0,10629]
s[T,D,AA->AB,1(10),15,4,16,10646,10763]
s[R,A,AB->AA,0(9),15,0,0,0,10844]
s[T,D,AA->AB,1(10),16,12,16,10858,10983]
s[R,A,AB->AA,0(9),16,0,0,0,11064]
s[T,D,AA->AB,1(10),17,11,16,11078,11202]
s[R,A,AB->AA,0(9),17,0,0,0,11283]
s[T,D,AA->AB,1(10),18,6,16,11298,11417]
s[R,A,AB->AA,0(9),18,0,0,0,11498]
s[T,D,AA->AB,0(9),19,2,16,11514,11621]
s[R,A,AB->AA,0(9),19,0,0,0,11702]
s[T,D,AA->AB,1(10),20,2,16,11718,11833]
s[R,A,AB->AA,0(9),20,0,0,0,11914]
s[T,D,AA->AB,1(10),21,6,16,11930,12049]
s[R,A,AB->AA,0(9),21,0,0,0,12130]
s[T,D,AA->AB,1(10),22,15,16,12146,12274]
s[R,A,AB->AA,0(9),22,0,0,0,12355]
s[T,D,AA->AB,1(10),23,13,16,12370,12496]
s[R,A,AB->AA,0(9),23,0,0,0,12577]
s[T,D,AA->AB,1(10),24,12,16,12595,12720]
s[R,A,AB->AA,0(9),24,0,0,0,12801]
s[T,D,AA->AB,1(10),25,10,16,12814,12937]
s[R,A,AB->AA,0(9),25,0,0,0,13018]
s[T,D,AA->AB,1(10),26,14,16,13034,13161]
s[R,A,AB->AA,0(9),26,0,0,0,13242]
s[T,D,AA->AB,1(10),27,5,16,13258,13377]
s[R,A,AB->AA,0(9),27,0,0,0,13458]
s[T,D,AA->AB,1(10),28,3,16,13474,13590]
s[R,A,AB->AA,0(9),28,0,0,0,13671]
s[T,D,AA->AB,1(10),29,9,16,13686,13808]
s[R,A,AB->AA,0(9),29,0,0,0,13889]
s[T,D,AA->AB,1(10),30,13,16,13902,14028]
s[R,A,AB->AA,0(9),30,0,0,0,14109]
s[T,D,AA->AB,1(10),31,2,16,14122,14237]
s[R,A,AB->AA,0(9),31,0,0,0,14318]
s[T,D,AA->AB,1(10),32,9,16,14335,14457]
s[R,A,AB->AA,0(9),32,0,0,0,14538]
s[T,D,AA->AB,1(10),33,4,16,14555,14672]
s[R,A,AB->AA,0(9),33,0,0,0,14753]
s[T,D,AA->AB,1(10),34,12,16,14767,14892]
s[R,A,AB->AA,0(9),34,0,0,0,14973]
s[T,D,AA->AB,1(10),35,11,16,14987,15111]
s[R,A,AB->AA,0(9),35,0,0,0,15192]
s[T,D,AA->AB,1(10),36,6,16,15207,15326]
s[R,A,AB->AA,0(9),36,0,0,0,15407]
s[T,D,AA->AB,1(10),37,2,16,15423,15538]
s[R,A,AB->AA,0(9),37,0,0,0,15619]
s[T,D,AA->AB,1(10),38,6,16,15635,15754]
s[R,A,AB->AA,0(9),38,0,0,0,15835]
s[T,D,AA->AB,1(10),39,7,16,15851,15971]
s[R,A,AB->AA,0(9),39,0,0,0,16052]
s[T,D,AA->AB,1(10),40,11,16,16067,16191]
s[R,A,AB->AA,0(9),40,0,0,0,16272]
s[T,D,AA->AB,1(10),41,13,16,16287,16414]
s[R,A,AB->AA,0(9),41,0,0,0,16495]
s[T,D,AA->AB,1(10),42,4,16,16512,16629]
s[R,A,AB->AA,0(9),42,0,0,0,16710]
s[T,D,AA->AB,1(10),43,0,16,16723,16836]
s[R,A,AB->AA,0(9),43,0,0,0,16917]
s[T,D,AA->AB,1(10),44,4,16,16931,17048]
s[R,A,AB->AA,0(9),44,0,0,0,17129]
s[T,D,AA->AB,1(10),45,5,16,17142,17261]
s[R,A,AB->AA,0(9),45,0,0,0,17342]
s[T,D,AA->AB,1(10),46,13,16,17354,17480]
s[R,A,AB->AA,0(9),46,0,0,0,17561]
s[T,D,AA->AB,1(10),47,14,16,17576,17703]
s[R,A,AB->AA,0(9),47,0,0,0,17784]
s[T,D,AA->AB,1(10),48,2,16,17800,17915]
s[R,A,AB->AA,0(9),48,0,0,0,17996]
s[T,D,AA->AB,1(10),49,6,16,18012,18131]
s[R,A,AB->AA,0(9),49,0,0,0,18212]
s[T,D,AA->AB,1(10),50,15,16,18228,18356]
s[R,A,AB->AA,0(9),50,0,0,0,18437]
s[T,D,AA->AB,1(10),51,13,16,18452,18578]
s[R,A,AB->AA,0(9),51,0,0,0,18659]
s[T,D,AA->AB,1(10),52,4,16,18676,18793]
s[R,A,AB->AA,0(9),52,0,0,0,18874]
s[T,D,AA->AB,1(10),53,4,16,18887,19004]
s[R,A,AB->AA,0(9),53,0,0,0,19085]
s[T,D,AA->AB,1(10),54,5,16,19099,19217]
s[R,A,AB->AA,0(9),54,0,0,0,19298]
s[T,D,AA->AB,1(10),55,1,16,19311,19425]
s[R,A,AB->AA,0(9),55,0,0,0,19506]
s[T,D,AA->AB,1(10),56,9,16,19519,19641]
s[R,A,AB->AA,0(9),56,0,0,0,19722]
s[T,D,AA->AB,1(10),57,7,16,19735,19855]
s[R,A,AB->AA,0(9),57,0,0,0,19936]
s[T,D,AA->AB,1(10),58,12,16,19951,20076]
s[R,A,AB->AA,0(9),58,0,0,0,20157]
s[T,D,AA->AB,1(10),59,12,16,20171,20296]
s[R,A,AB->AA,0(9),59,0,0,0,20377]
s[T,D,AA->AB,1(10),60,7,16,20391,20512]
s[R,A,AB->AA,0(9),60,0,0,0,20593]
s[T,D,AA->AB,1(10),61,9,16,20607,20729]
s[R,A,AB->AA,0(9),61,0,0,0,20810]
s[T,D,AA->AB,1(10),62,9,16,20824,20946]
s[R,A,AB->AA,0(9),62,0,0,0,21027]
s[T,D,AA->AB,1(10),63,11,16,21043,21167]
s[R,A,AB->AA,0(9),63,0,0,0,21248]
s[T,D,AA->AB,1(10),64,15,16,21263,21392]
s[R,A,AB->AA,0(9),64,0,0,0,21473]
s[T,D,AA->AB,1(10),65,0,16,21487,21600]
s[R,A,AB->AA,0(9),65,0,0,0,21681]
s[T,D,AA->AB,1(10),66,15,16,21696,21824]
s[R,A,AB->AA,0(9),66,0,0,0,21905]
s[T,D,AA->AB,1(10),67,11,16,21920,22044]
s[R,A,AB->AA,0(9),67,0,0,0,22125]
s[T,D,AA->AB,1(10),68,5,16,22140,22258]
s[R,A,AB->AA,0(9),68,0,0,0,22339]
s[T,D,AA->AB,1(10),69,6,16,22356,22475]
s[R,A,AB->AA,0(9),69,0,0,0,22556]
s[T,D,AA->AB,1(10),70,12,16,22572,22697]
s[R,A,AB->AA,0(9),70,0,0,0,22778]
s[T,D,AA->AB,1(10),71,9,16,22792,22914]
s[R,A,AB->AA,0(9),71,0,0,0,22995]
s[T,D,AA->AB,1(10),72,10,16,23012,23135]
s[R,A,AB->AA,0(9),72,0,0,0,23216]
s[T,D,AA->AB,1(10),73,15,16,23233,23361]
s[R,A,AB->AA,0(9),73,0,0,0,23442]
s[T,D,AA->AB,1(10),74,1,16,23456,23570]
s[R,A,AB->AA,0(9),74,0,0,0,23651]
s[T,D,AA->AB,1(10),75,3,16,23664,23780]
s[R,A,AB->AA,0(9),75,0,0,0,23861]
s[T,D,AA->AB,1(10),76,1,16,23876,23990]
s[R,A,AB->AA,0(9),76,0,0,0,24071]
s[T,D,AA->AB,0(9),77,7,16,24088,24200]
s[R,A,AB->AA,0(9),77,0,0,0,24281]
s[T,D,AA->AB,1(10),78,8,16,24295,24416]
s[R,A,AB->AA,0(9),78,0,0,0,24497]
s[T,D,AA->AB,1(10),79,13,16,24511,24637]
s[R,A,AB->AA,0(9),79,0,0,0,24718]
s[T,D,AA->AB,1(10),80,15,16,24732,24860]
s[R,A,AB->AA,0(9),80,0,0,0,24941]
s[T,D,AA->AB,1(10),81,10,16,24956,25079]
s[R,A,AB->AA,0(9),81,0,0,0,25160]
s[T,D,AA->AB,1(10),82,5,16,25176,25294]
s[R,A,AB->AA,0(9),82,0,0,0,25375]
s[T,D,AA->AB,1(10),83,11,16,25392,25516]
s[R,A,AB->AA,0(9),83,0,0,0,25597]
s[T,D,AA->AB,1(10),84,7,16,25612,25732]
s[R,A,AB->AA,0(9),84,0,0,0,25813]
s[T,D,AA->AB,1(10),85,6,16,25827,25946]
s[R,A,AB->AA,0(9),85,0,0,0,26027]
s[T,D,AA->AB,1(10),86,6,16,26045,26164]
s[R,A,AB->AA,0(9),86,0,0,0,26245]
s[T,D,AA->AB,1(10),87,3,16,26259,26375]
s[R,A,AB->AA,0(9),87,0,0,0,26456]
s[T,D,AA->AB,1(10),88,14,16,26472,26599]
s[R,A,AB->AA,0(9),88,0,0,0,26680]
s[T,D,AA->AB,1(10),89,8,16,26696,26817]
s[R,A,AB->AA,0(9),89,0,0,0,26898]
s[T,D,AA->AB,1(10),90,4,16,26912,27029]
s[R,A,AB->AA,0(9),90,0,0,0,27110]
s[T,D,AA->AB,1(10),91,9,16,27124,27246]
s[R,A,AB->AA,0(9),91,0,0,0,27327]
s[T,D,AA->AB,1(10),92,6,16,27344,27463]
s[R,A,AB->AA,0(9),92,0,0,0,27544]
s[T,D,AA->AB,1(10),93,0,16,27560,27673]
s[R,A,AB->AA,0(9),93,0,0,0,27754]
s[T,D,AA->AB,1(10),94,14,16,27768,27895]
s[R,A,AB->AA,0(9),94,0,0,0,27976]
s[T,D,AA->AB,1(10),95,11,16,27992,28116]
s[R,A,AB->AA,0(9),95,0,0,0,28197]
s[T,D,AA->AB,1(10),96,8,16,28212,28333]
s[R,A,AB->AA,0(9),96,0,0,0,28414]
s[T,D,AA->AB,1(10),97,13,16,28428,28555]
s[R,A,AB->AA,0(9),97,0,0,0,28636]
s[T,D,AA->AB,1(10),98,3,16,28653,28769]
s[R,A,AB->AA,0(9),98,0,0,0,28850]
s[T,D,AA->AB,1(10),99,1,16,28864,28979]
s[R,A,AB->AA,0(9),99,0,0,0,29060]
s[T,D,AA->AB,1(10),100,3,16,29077,29193]
s[R,A,AB->AA,0(9),100,0,0,0,29274]
s[T,D,AA->AB,1(10),101,1,16,29289,29403]
s[R,A,AB->AA,0(9),101,0,0,0,29484]
s[T,D,AA->AB,1(10),102,11,16,29500,29624]
s[R,A,AB->AA,0(9),102,0,0,0,29705]
s[T,D,AA->AB,1(10),103,15,16,29721,29849]
s[R,A,AB->AA,0(9),103,0,0,0,29930]
s[T,D,AA->AB,1(10),104,12,16,29945,30070]
s[R,A,AB->AA,0(9),104,0,0,0,30151]
s[T,D,AA->AB,1(10),105,0,16,30165,30278]
s[R,A,AB->AA,0(9),105,0,0,0,30359]
s[T,D,AA->AB,1(10),106,12,16,30373,30498]
s[R,A,AB->AA,0(9),106,0,0,0,30579]
s[T,D,AA->AB,1(10),107,11,16,30593,30717]
