s[R,DR,AA->AB,1(10),0,0,0,0,9519]
s[T,A,AB->AA,0(9),0,0,16,9519,9600]
s[R,D,AA->AB,1(10),1,0,0,0,9731]
s[T,A,AB->AA,0(9),1,0,16,9731,9812]
s[R,DR,AA->AB,1(10),2,0,0,0,10961]
s[T,A,AB->AA,0(9),2,0,16,10961,11042]
s[R,D,AA->AB,1(10),3,0,0,0,11175]
s[T,A,AB->AA,0(9),3,0,16,11175,11256]
s[R,DR,AA->AB,1(10),4,0,0,0,11596]
s[T,A,AB->AA,0(9),4,0,16,11596,11677]
s[R,DR,AA->AB,1(10),5,0,0,0,12032]
s[T,A,AB->AA,0(9),5,0,16,12032,12113]
s[R,DR,AA->AB,1(10),6,0,0,0,12472]
s[T,A,AB->AA,0(9),6,0,16,12472,12553]
s[R,D,AA->AB,1(10),7,0,0,0,12692]
s[T,A,AB->AA,0(9),7,0,16,12692,12773]
s[R,D,AA->AB,1(10),8,0,0,0,12901]
s[T,A,AB->AA,0(9),8,0,16,12901,12982]
s[R,DR,AA->AB,1(10),9,0,0,0,13547]
s[T,A,AB->AA,0(9),9,0,16,13547,13628]
s[R,D,AA->AB,1(10),10,0,0,0,13764]
s[T,A,AB->AA,0(9),10,0,16,13764,13845]
s[R,D,AA->AB,1(10),11,0,0,0,13977]
s[T,A,AB->AA,0(9),11,0,16,13977,14058]
s[R,D,AA->AB,1(10),12,0,0,0,14202]
s[T,A,AB->AA,0(9),12,0,16,14202,14283]
s[R,DR,AA->AB,1(10),13,0,0,0,14651]
s[T,A,AB->AA,0(9),13,0,16,14651,14732]
s[R,DR,AA->AB,1(10),14,0,0,0,15090]
s[T,A,AB->AA,0(9),14,0,16,15090,15171]
s[R,D,AA->AB,1(10),15,0,0,0,15310]
s[T,A,AB->AA,0(9),15,0,16,15310,15391]
s[R,DR,AA->AB,1(10),16,0,0,0,15740]
s[T,A,AB->AA,0(9),16,0,16,15740,15821]
s[R,DR,AA->AB,1(10),17,0,0,0,16186]
s[T,A,AB->AA,0(9),17,0,16,16186,16267]
s[R,D,AA->AB,1(10),18,0,0,0,16394]
s[T,A,AB->AA,0(9),18,0,16,16394,16475]
s[R,DR,AA->AB,1(10),19,0,0,0,16836]
s[T,A,AB->AA,0(9),19,0,16,16836,16917]
s[R,DR,AA->AB,1(10),20,0,0,0,17261]
s[T,A,AB->AA,0(9),20,0,16,17261,17342]
s[R,DR,AA->AB,1(10),20,0,0,0,17518]
s[T,A,AB->AA,0(9),20,0,16,17518,17599]
s[R,DR,AA->AB,1(10),21,0,0,0,18162]
s[T,A,AB->AA,0(9),21,0,16,18162,18243]
s[R,DR,AA->AB,1(10),21,0,0,0,18489]
s[T,A,AB->AA,0(9),21,0,16,18489,18570]
s[R,D,AA->AB,1(10),22,0,0,0,18707]
s[T,A,AB->AA,0(9),22,0,16,18707,18788]
s[R,DR,AA->AB,1(10),22,0,0,0,19186]
s[T,A,AB->AA,0(9),22,0,16,19186,19267]
s[R,DR,AA->AB,1(10),23,0,0,0,19623]
s[T,A,AB->AA,0(9),23,0,16,19623,19704]
s[R,DR,AA->AB,1(10),24,0,0,0,20051]
s[T,A,AB->AA,0(9),24,0,16,20051,20132]
s[R,D,AA->AB,1(10),25,0,0,0,20269]
s[T,A,AB->AA,0(9),25,0,16,20269,20350]
s[R,D,AA->AB,1(10),26,0,0,0,20480]
s[T,A,AB->AA,0(9),26,0,16,20480,20561]
s[R,D,AA->AB,1(10),27,0,0,0,20700]
s[T,A,AB->AA,0(9),27,0,16,20700,20781]
s[R,D,AA->AB,1(10),28,0,0,0,20913]
s[T,A,AB->AA,0(9),28,0,16,20913,20994]
s[R,D,AA->AB,1(10),29,0,0,0,21127]
s[T,A,AB->AA,0(9),29,0,16,21127,21208]
s[R,DR,AA->AB,1(10),29,0,0,0,21358]
s[T,A,AB->AA,0(9),29,0,16,21358,21439]
s[R,D,AA->AB,1(10),30,0,0,0,21577]
s[T,A,AB->AA,0(9),30,0,16,21577,21658]
s[R,DR,AA->AB,1(10),31,0,0,0,22242]
s[T,A,AB->AA,0(9),31,0,16,22242,22323]
s[R,D,AA->AB,1(10),32,0,0,0,22450]
s[T,A,AB->AA,0(9),32,0,16,22450,22531]
s[R,D,AA->AB,1(10),33,0,0,0,22663]
s[T,A,AB->AA,0(9),33,0,16,22663,22744]
s[R,D,AA->AB,1(10),34,0,0,0,22877]
s[T,A,AB->AA,0(9),34,0,16,22877,22958]
s[R,D,AA->AB,1(10),35,0,0,0,23103]
s[T,A,AB->AA,0(9),35,0,16,23103,23184]
s[R,DR,AA->AB,1(10),36,0,0,0,24332]
s[T,A,AB->AA,0(9),36,0,16,24332,24413]
s[R,DR,AA->AB,1(10),37,0,0,0,24761]
s[T,A,AB->AA,0(9),37,0,16,24761,24842]
s[R,DR,AA->AB,1(10),38,0,0,0,25762]
s[T,A,AB->AA,0(9),38,0,16,25762,25843]
s[R,D,AA->AB,1(10),39,0,0,0,25978]
s[T,A,AB->AA,0(9),39,0,16,25978,26059]
s[R,D,AA->AB,1(10),40,0,0,0,26188]
s[T,A,AB->AA,0(9),40,0,16,26188,26269]
s[R,DR,AA->AB,1(10),41,0,0,0,26617]
s[T,A,AB->AA,0(9),41,0,16,26617,26698]
s[R,D,AA->AB,1(10),42,0,0,0,26835]
